,ID,Count
1257,,511.1619614355966
1258,,725.5363518033068
1259,,804.3521779567446
1260,,812.8740663975597
1261,,718.9237389148058
1262,,768.7046063641562
1263,,758.9952416651951
1264,,739.6230799636708
1265,,756.8531276308917
1266,,775.4802061900496
1267,,822.862837274908
1268,,790.742768684459
1269,,738.0747040584397
1270,,740.7523466013187
1271,,723.2428927557108
1272,,727.3016076235851
1273,,580.4247333515776
1274,,491.21809957602346
1275,,405.8759664522935
1276,,341.627027521798
1277,,305.81254154786836
1278,,328.8315236913434
1279,,381.3577131529271
1280,,439.1572011628199
1281,,567.4870572563404
1282,,805.4834285027982
1283,,892.9839951009587
1284,,902.4449130846891
1285,,798.1421697394668
1286,,853.4084064859567
1287,,842.6291638651492
1288,,821.1223776289103
1289,,840.2510096178726
1290,,860.9306117681023
1291,,913.5343497377498
1292,,877.8749607799459
1293,,819.4033857001713
1294,,822.376078509267
1295,,802.9372524880516
1296,,725.895144983975
1297,,579.3023025828185
1298,,490.2681774285785
1299,,405.09107971871947
1300,,340.9663859862177
1301,,305.22115839966295
1302,,328.1956262205416
1303,,380.62024004650937
1304,,438.307954866817
1305,,566.3896454864129
1306,,803.9257771279911
1307,,891.2571343134747
1308,,900.6997566856719
1309,,796.5987149594013
1310,,851.7580773412521
1311,,840.9996797204701
1312,,819.5344835082628
1313,,838.6261243700817
1314,,859.2657361125886
1315,,911.7677484825912
1316,,876.1773179841043
1317,,817.8188157821658
1318,,820.7857599701513
1319,,801.3845249321955
1320,,639.8678712140655
1321,,510.6480373983734
1322,,432.16552305519235
1323,,357.0829321818189
1324,,300.55778312358177
1325,,269.04879337496453
1326,,289.3005114342528
1327,,335.5121802680236
1328,,386.3632095555789
1329,,499.2656849124965
1330,,708.6509383340167
1331,,785.6324831186207
1332,,793.9560415798219
1333,,702.1922208395331
1334,,750.8145377522316
1335,,741.3311391775845
1336,,722.4098259543083
1337,,739.2388785807798
1338,,757.4324489877761
1339,,803.7123437105735
1340,,772.3398057400079
1341,,720.8974854142258
1342,,723.5128111602315
1343,,706.4108549776556
1344,,639.9220327353428
1345,,510.69126112593807
1346,,432.2021036419436
1347,,357.11315741377564
1348,,300.58322379266053
1349,,269.07156697026846
1350,,289.32499923323525
1351,,335.5405796468765
1352,,386.39591321228136
1353,,499.3079451825193
1354,,708.7109219878325
1355,,785.6989828639039
1356,,794.0232458714793
1357,,702.2516577961624
1358,,750.8780903376811
1359,,741.3938890421651
1360,,722.4709742271309
1361,,739.3014513462717
1362,,757.496561745343
1363,,803.7803738229811
1364,,772.4051803285813
1365,,720.9585056752071
1366,,723.5740527950736
1367,,706.4706490199471
1368,,506.982349940169
1369,,404.5984392080096
1370,,342.41489891644284
1371,,282.92519788120444
1372,,238.1389940577651
1373,,213.17368108356442
1374,,229.21959317560766
1375,,265.8341842716561
1376,,306.12464967065466
1377,,395.57993387160616
1378,,561.4807902797356
1379,,622.4750771203481
1380,,629.0700280756406
1381,,556.3633966422958
1382,,594.8880008565441
1383,,587.3740813255143
1384,,572.3822802468173
1385,,585.7163340908506
1386,,600.1315274357514
1387,,636.8001755068436
1388,,611.9429764827291
1389,,571.1840173000218
1390,,573.2562013433513
1391,,559.7059195991449
1392,,490.1948753783605
1393,,391.20115623207664
1394,,331.07667105540907
1395,,273.5568252684579
1396,,230.25360651835433
1397,,206.11495852870672
1398,,221.6295496761491
1399,,257.0317385718281
1400,,295.9880842267193
1401,,382.48127653606934
1402,,542.8887338010877
1403,,601.8633447321283
1404,,608.2399200942439
1405,,537.9407900774792
1406,,575.1897467009844
1407,,567.9246321490659
1408,,553.4292477193391
1409,,566.3217771400095
1410,,580.2596467839775
1411,,615.7141026908216
1412,,591.6799887235034
1413,,552.2706623051836
1414,,554.2742310665041
1415,,541.1726336011744
1416,,668.983219976596
1417,,533.8836089477712
1418,,451.82997331586785
1419,,373.33096490128406
1420,,314.23380136517983
1421,,281.29108558192775
1422,,302.46429987639635
1423,,350.77869790711986
1424,,403.9435571574637
1425,,521.9833352202237
1426,,740.8960629115982
1427,,821.3804316783305
1428,,830.0827297488252
1429,,734.1434600372254
1430,,784.9781957604973
1431,,775.0632823850975
1432,,755.2810091756675
1433,,772.8758194821314
1434,,791.8972360296605
1435,,840.2829643724375
1436,,807.4829092132911
1437,,753.6998539251531
1438,,756.4341825538605
1439,,738.5540509991839
1440,,741.1704746745916
1441,,591.4928148401792
1442,,500.58510556728993
1443,,413.61558885780164
1444,,348.14149108968616
1445,,311.6440610121465
1446,,335.101990628927
1447,,388.62979858097293
1448,,447.53146126836253
1449,,578.3084310409674
1450,,820.8431396110896
1451,,910.0122488225445
1452,,919.6535764359546
1453,,813.3618908618864
1454,,869.6819958822977
1455,,858.6972045850518
1456,,836.780306840907
1457,,856.2737014691124
1458,,877.3476416077132
1459,,930.9544768352794
1460,,894.6151013087783
1461,,835.0285355668848
1462,,838.0579144618087
1463,,818.2484107315247
1464,,739.7640120349814
1465,,590.3703840714202
1466,,499.6351834198449
1467,,412.8307021242276
1468,,347.4808495541058
1469,,311.0526778639411
1470,,334.46609315812515
1471,,387.89232547455526
1472,,446.6822149723597
1473,,577.21101927104
1474,,819.2854882362825
1475,,908.2853880350606
1476,,917.9084200369375
1477,,811.8184360818209
1478,,868.031666737593
1479,,857.0677204403727
1480,,835.1924127202597
1481,,854.6488162213216
1482,,875.6827659521995
1483,,929.1878755801207
1484,,892.9174585129367
1485,,833.4439656488793
1486,,836.4675959226931
1487,,816.6956831756686
1488,,653.7367382650718
1489,,521.716118886975
1490,,441.5325290464589
1491,,364.822554587327
1492,,307.0722466914699
1493,,274.88031283924266
1494,,295.5709783718364
1495,,342.7842656960694
1496,,394.7374696611215
1497,,510.0870586971236
1498,,724.010649442308
1499,,802.6607368402065
1500,,811.1647049310874
1501,,717.4119419619526
1502,,767.0881271485725
1503,,757.3991798974871
1504,,738.0677551663052
1505,,755.2615704320197
1506,,773.849478827387
1507,,821.132470808103
1508,,789.0799462688403
1509,,736.5226352809392
1510,,739.1946471127733
1511,,721.7220132211287
1512,,653.7908997863492
1513,,521.7593426145397
1514,,441.5691096332101
1515,,364.85277981928374
1516,,307.09768736054866
1517,,274.9030864345466
1518,,295.5954661708188
1519,,342.8126650749223
1520,,394.77017331782406
1521,,510.1293189671464
1522,,724.0706330961239
1523,,802.7272365854897
1524,,811.2319092227448
1525,,717.4713789185819
1526,,767.1516797340221
1527,,757.4619297620677
1528,,738.1289034391276
1529,,755.3241431975116
1530,,773.9135915849538
1531,,821.2005009205105
1532,,789.1453208574136
1533,,736.5836555419205
1534,,739.2558887476155
1535,,721.7818072634203
1536,,520.8512169911753
1537,,415.66652069661126
1538,,351.7819049077093
1539,,290.66482028671254
1540,,244.65345762565323
1541,,219.0052005478426
1542,,235.49006011319128
1543,,273.1062696997019
1544,,314.49890977619725
1545,,406.40130765623326
1546,,576.8405013880268
1547,,639.503330841934
1548,,646.2786914269061
1549,,571.5831177647153
1550,,611.1615902528852
1551,,603.442122045417
1552,,588.0402094588142
1553,,601.7390259420906
1554,,616.5485572753623
1555,,654.220302604373
1556,,628.6831170115615
1557,,586.8091671667353
1558,,588.9380372958931
1559,,575.017077842618
1560,,504.0637424293668
1561,,402.26923772067835
1562,,340.44367704667553
1563,,281.29644767396604
1564,,236.76807008624246
1565,,211.9464779929849
1566,,227.9000166137327
1567,,264.3038239998739
1568,,304.3623443322619
1569,,393.30265032069644
1570,,558.248444909379
1571,,618.8915984537141
1572,,625.4485834455094
1573,,553.1605111998988
1574,,591.4633360973254
1575,,583.9926728689685
1576,,569.087176931336
1577,,582.3444689912494
1578,,596.6766766235884
1579,,633.1342297883511
1580,,608.4201292523356
1581,,567.895812171897
1582,,569.9560670190458
1583,,556.4837918446476
1584,,682.8520870276024
1585,,544.9516904363729
1586,,461.19697930713437
1587,,381.07058730679216
1588,,320.7482649330679
1589,,287.1226050462059
1590,,308.73476681397995
1591,,358.05078333516565
1592,,412.3178172630063
1593,,532.8047090048508
1594,,756.2557740198893
1595,,838.4086853999163
1596,,847.2913931000908
1597,,749.363181159645
1598,,801.2517851568381
1599,,791.1313231050003
1600,,770.9389383876642
1601,,788.8985113333714
1602,,808.3142658692714
1603,,857.703091469967
1604,,824.2230497421235
1605,,769.3250037918666
1606,,772.1160185064023
1607,,753.865209242657
1608,,755.0393417255979
1609,,602.5608963287809
1610,,509.95211155855645
1611,,421.35521126330974
1612,,354.6559546575742
1613,,317.4755804764246
1614,,341.3724575665106
1615,,395.90188400901866
1616,,455.9057213739051
1617,,589.1298048255946
1618,,836.2028507193809
1619,,927.0405025441304
1620,,936.8622397872202
1621,,828.5816119843059
1622,,885.9555852786386
1623,,874.7652453049545
1624,,852.4382360529039
1625,,872.2963933203523
1626,,893.7646714473241
1627,,948.3746039328087
1628,,911.3552418376107
1629,,850.6536854335982
1630,,853.7397504143504
1631,,833.5595689749978
1632,,753.6328790859877
1633,,601.4384655600218
1634,,509.00218941111143
1635,,420.57032452973573
1636,,353.99531312199395
1637,,316.8841973282193
1638,,340.7365600957088
1639,,395.164410902601
1640,,455.0564750779023
1641,,588.0323930556671
1642,,834.6451993445737
1643,,925.3136417566463
1644,,935.1170833882031
1645,,827.0381572042404
1646,,884.3052561339339
1647,,873.1357611602753
1648,,850.8503419322564
1649,,870.6715080725614
1650,,892.0997957918103
1651,,946.6080026776501
1652,,909.657599041769
1653,,849.0691155155928
1654,,852.1494318752349
1655,,832.0068414191417
1656,,667.6056053160781
1657,,532.7842003755767
1658,,450.8995350377253
1659,,372.5621769928351
1660,,313.586710259358
1661,,280.71183230352085
1662,,301.84144530942
1663,,350.0563511241152
1664,,403.1117297666642
1665,,520.9084324817507
1666,,739.3703605505992
1667,,819.6889905617924
1668,,828.3733682823529
1669,,732.6316630843722
1670,,783.3617165449135
1671,,773.4672206173898
1672,,753.7256843783019
1673,,771.2842622832597
1674,,790.2665086669979
1675,,838.5525979056325
1676,,805.8200867976727
1677,,752.1477851476527
1678,,754.8764830653151
1679,,737.0331714646018
1680,,667.6597668373555
1681,,532.8274241031413
1682,,450.93611562447654
1683,,372.5924022247919
1684,,313.6121509284368
1685,,280.7346058988247
1686,,301.86593310840243
1687,,350.08475050296806
1688,,403.14443342336665
1689,,520.9506927517734
1690,,739.430344204415
1691,,819.7554903070754
1692,,828.4405725740103
1693,,732.6911000410014
1694,,783.425269130363
1695,,773.5299704819704
1696,,753.7868326511244
1697,,771.3468350487515
1698,,790.3306214245647
1699,,838.6206280180401
1700,,805.8854613862459
1701,,752.2088054086339
1702,,754.9377247001572
1703,,737.0929655068934
1704,,534.7200840421817
1705,,426.7346021852129
1706,,361.14891089897577
1707,,298.40444269222064
1708,,251.1679211935413
1709,,224.83672001212076
1710,,241.76052705077484
1711,,280.3783551277477
1712,,322.8731698817399
1713,,417.22268144086036
1714,,592.200212496318
1715,,656.5315845635199
1716,,663.4873547781717
1717,,586.802838887135
1718,,627.435179649226
1719,,619.5101627653196
1720,,603.698138670811
1721,,617.7617177933305
1722,,632.9655871149732
1723,,671.6404297019026
1724,,645.4232575403937
1725,,602.4343170334487
1726,,604.6198732484348
1727,,590.3282360860911
1728,,517.9326094803732
1729,,413.33731920928005
1730,,349.81068303794194
1731,,289.03607007947414
1732,,243.28253365413053
1733,,217.7779974572631
1734,,234.1704835513163
1735,,271.57590942791967
1736,,312.73660443780454
1737,,404.12402410532354
1738,,573.6081560176704
1739,,635.9198521752999
1740,,642.657246796775
1741,,568.3802323223183
1742,,607.7369254936664
1743,,600.0607135888712
1744,,584.7451061433328
1745,,598.3671608424893
1746,,613.0937064631993
1747,,650.5543568858807
1748,,625.1602697811679
1749,,583.5209620386105
1750,,585.6379029715876
1751,,571.7949500881207
1752,,696.7209540786087
1753,,556.0197719249745
1754,,470.5639852984008
1755,,388.8102097123002
1756,,327.26272850095603
1757,,292.954124510484
1758,,315.00523375156354
1759,,365.3228687632115
1760,,420.692077368549
1761,,543.6260827894779
1762,,771.6154851281807
1763,,855.4369391215023
1764,,864.5000564513564
1765,,764.5829022820647
1766,,817.5253745531791
1767,,807.1993638249028
1768,,786.5968675996612
1769,,804.9212031846115
1770,,824.7312957088823
1771,,875.1232185674966
1772,,840.9631902709558
1773,,784.9501536585801
1774,,787.797854458944
1775,,769.1763674861302
1776,,768.9082087766042
1777,,613.6289778173826
1778,,519.3191175498229
1779,,429.0948336688178
1780,,361.17041822546236
1781,,323.30709994070287
1782,,347.6429245040942
1783,,403.17396943706456
1784,,464.2799814794477
1785,,599.9511786102216
1786,,851.5625618276721
1787,,944.0687562657163
1788,,954.0709031384858
1789,,843.8013331067255
1790,,902.2291746749796
1791,,890.833286024857
1792,,868.0961652649007
1793,,888.3190851715924
1794,,910.181701286935
1795,,965.7947310303382
1796,,928.095382366443
1797,,866.2788353003116
1798,,869.4215863668921
1799,,848.8707272184708
1800,,767.5017461369941
1801,,612.5065470486235
1802,,518.3691954023778
1803,,428.3099469352438
1804,,360.5097766898821
1805,,322.7157167924974
1806,,347.00702703329233
1807,,402.43649633064683
1808,,463.4307351834449
1809,,598.8537668402942
1810,,850.0049104528649
1811,,942.3418954782321
1812,,952.3257467394686
1813,,842.2578783266599
1814,,900.578845530275
1815,,889.2038018801779
1816,,866.5082711442533
1817,,886.6941999238014
1818,,908.5168256314212
1819,,964.0281297751797
1820,,926.3977395706013
1821,,864.6942653823062
1822,,867.8312678277766
1823,,847.3179996626147
1824,,681.4744723670844
1825,,543.8522818641783
1826,,460.26654102899175
1827,,380.30179939834323
1828,,320.1011738272461
1829,,286.543351767799
1830,,308.1119122470036
1831,,357.328436552161
1832,,411.4859898722068
1833,,531.7298062663779
1834,,754.7300716588904
1835,,836.7172442833782
1836,,845.5820316336185
1837,,747.8513842067919
1838,,799.6353059412545
1839,,789.5352613372924
1840,,769.3836135902986
1841,,787.3069541344996
1842,,806.6835385066088
1843,,855.9727250031619
1844,,822.560227326505
1845,,767.7729350143661
1846,,770.558319017857
1847,,752.344329708075
1848,,681.5286338883618
1849,,543.895505591743
1850,,460.30312161574307
1851,,380.3320246303
1852,,320.1266144963249
1853,,286.5661253631029
1854,,308.13640004598597
1855,,357.3568359310139
1856,,411.51869352890924
1857,,531.7720665364006
1858,,754.7900553127063
1859,,836.7837440286613
1860,,845.6492359252759
1861,,747.910821163421
1862,,799.698858526704
1863,,789.5980112018729
1864,,769.4447618631214
1865,,787.3695268999915
1866,,806.7476512641756
1867,,856.0407551155696
1868,,822.6256019150783
1869,,767.8339552753474
1870,,770.619560652699
1871,,752.4041237503665
1872,,548.5889510931881
1873,,437.8026836738146
1874,,370.5159168902423
1875,,306.1440650977288
1876,,257.68238476142943
1877,,230.66823947639892
1878,,248.0309939883585
1879,,287.6504405557936
1880,,331.24742998728254
1881,,428.04405522548745
1882,,607.5599236046095
1883,,673.5598382851058
1884,,680.6960181294373
1885,,602.0225600095546
1886,,643.7087690455671
1887,,635.5782034852223
1888,,619.3560678828078
1889,,633.7844096445706
1890,,649.3826169545841
1891,,689.0605567994321
1892,,662.1633980692262
1893,,618.0594669001621
1894,,620.3017092009767
1895,,605.6393943295643
1896,,531.8014765313795
1897,,424.4054006978817
1898,,359.17768902920847
1899,,296.7756924849823
1900,,249.79699722201872
1901,,223.60951692154126
1902,,240.4409504888999
1903,,278.84799485596557
1904,,321.11086454334713
1905,,414.9453978899507
1906,,588.9678671259617
1907,,652.9481058968859
1908,,659.8659101480406
1909,,583.599953444738
1910,,624.0105148900074
1911,,616.1287543087739
1912,,600.4030353553296
1913,,614.3898526937294
1914,,629.5107363028102
1915,,667.9744839834102
1916,,641.9004103100003
1917,,599.1461119053239
1918,,601.3197389241294
1919,,587.1061083315939
1920,,710.589821129615
1921,,567.0878534135761
1922,,479.9309912896673
1923,,396.54983211780836
1924,,333.77719206884416
1925,,298.7856439747622
1926,,321.27570068914713
1927,,372.5949541912573
1928,,429.0663374740916
1929,,554.447456574105
1930,,786.9751962364719
1931,,872.4651928430881
1932,,881.708719802622
1933,,779.8026234044842
1934,,833.79896394952
1935,,823.2674045448055
1936,,802.2547968116579
1937,,820.9438950358515
1938,,841.1483255484932
1939,,892.543345665026
1940,,857.7033307997881
1941,,800.5753035252935
1942,,803.4796904114858
1943,,784.4875257296032
1944,,782.7770758276106
1945,,624.6970593059843
1946,,528.6861235410893
1947,,436.8344560743259
1948,,367.6848817933504
1949,,329.138619404981
1950,,353.91339144167773
1951,,410.4460548651103
1952,,472.6542415849903
1953,,610.7725523948488
1954,,866.9222729359633
1955,,961.0970099873023
1956,,971.2795664897513
1957,,859.0210542291451
1958,,918.5027640713204
1959,,906.9013267447597
1960,,883.7540944768974
1961,,904.3417770228324
1962,,926.5987311265459
1963,,983.2148581278677
1964,,944.8355228952752
1965,,881.9039851670251
1966,,885.103422319434
1967,,864.1818854619439
1968,,781.3706131880003
1969,,623.5746285372252
1970,,527.7362013936444
1971,,436.0495693407519
1972,,367.0242402577702
1973,,328.5472362567756
1974,,353.2774939708759
1975,,409.7085817586926
1976,,471.80499528898747
1977,,609.6751406249213
1978,,865.3646215611564
1979,,959.370149199818
1980,,969.5344100907341
1981,,857.4775994490795
1982,,916.8524349266158
1983,,905.2718426000806
1984,,882.1662003562501
1985,,902.7168917750414
1986,,924.9338554710321
1987,,981.4482568727092
1988,,943.1378800994337
1989,,880.3194152490196
1990,,883.5131037803183
1991,,862.6291579060878
1992,,695.3433394180909
1993,,554.92036335278
1994,,469.6335470202583
1995,,388.04142180385134
1996,,326.61563739513423
1997,,292.37487123207717
1998,,314.3823791845872
1999,,364.6005219802068
2000,,419.8602499777494
2001,,542.5511800510048
2002,,770.0897827671818
2003,,853.7454980049642
2004,,862.7906949848841
2005,,763.0711053292114
2006,,815.9088953375955
2007,,805.6033020571949
2008,,785.0415428022957
2009,,803.3296459857395
2010,,823.1005683462195
2011,,873.3928521006915
2012,,839.3003678553372
2013,,783.3980848810795
2014,,786.2401549703987
2015,,767.655487951548
2016,,695.3975009393682
2017,,554.9635870803447
2018,,469.6701276070095
2019,,388.0716470358081
2020,,326.641078064213
2021,,292.3976448273811
2022,,314.40686698356956
2023,,364.6289213590597
2024,,419.8929536344518
2025,,542.5934403210276
2026,,770.1497664209976
2027,,853.8119977502472
2028,,862.8578992765415
2029,,763.1305422858406
2030,,815.9724479230449
2031,,805.6660519217755
2032,,785.1026910751181
2033,,803.3922187512314
2034,,823.1646811037865
2035,,873.4608822130991
2036,,839.3657424439107
2037,,783.4591051420609
2038,,786.3013966052408
2039,,767.7152819938395
2040,,562.4578181441944
2041,,448.8707651624163
2042,,379.88292288150876
2043,,313.8836875032369
2044,,264.19684832931756
2045,,236.4997589406771
2046,,254.30146092594205
2047,,294.92252598383936
2048,,339.62169009282513
2049,,438.86542901011455
2050,,622.9196347129007
2051,,690.5880920066917
2052,,697.904681480703
2053,,617.2422811319742
2054,,659.982358441908
2055,,651.6462442051248
2056,,635.0139970948047
2057,,649.8071014958105
2058,,665.799646794195
2059,,706.4806838969616
2060,,678.9035385980585
2061,,633.6846167668756
2062,,635.9835451535185
2063,,620.9505525730374
2064,,545.670343582386
2065,,435.47348218648347
2066,,368.54469502047493
2067,,304.51531489049034
2068,,256.3114607899068
2069,,229.44103638581942
2070,,246.7114174264835
2071,,286.12008028401135
2072,,329.4851246488898
2073,,425.7667716745778
2074,,604.327578234253
2075,,669.9763596184717
2076,,677.0745734993062
2077,,598.8196745671576
2078,,640.2841042863483
2079,,632.1967950286764
2080,,616.0609645673264
2081,,630.4125445449693
2082,,645.9277661424211
2083,,685.3946110809397
2084,,658.6405508388326
2085,,614.7712617720374
2086,,617.0015748766712
2087,,602.417266575067
2088,,724.4586881806213
2089,,578.1559349021779
2090,,489.29799728093377
2091,,404.2894545233165
2092,,340.29165563673223
2093,,304.6171634390404
2094,,327.5461676267307
2095,,379.86703961930306
2096,,437.4405975796342
2097,,565.2688303587321
2098,,802.3349073447631
2099,,889.493446564674
2100,,898.9173831538876
2101,,795.0223445269037
2102,,850.072553345861
2103,,839.3354452647079
2104,,817.9127260236546
2105,,836.9665868870914
2106,,857.5653553881039
2107,,909.9634727625555
2108,,874.4434713286205
2109,,816.2004533920069
2110,,819.1615263640276
2111,,799.7986839730763
2112,,796.645942878617
2113,,635.7651407945859
2114,,538.0531295323558
2115,,444.57407847983404
2116,,374.19934536123856
2117,,334.9701388692592
2118,,360.1838583792614
2119,,417.7181402931561
2120,,481.02850169053295
2121,,621.5939261794758
2122,,882.2819840442546
2123,,978.125263708888
2124,,988.4882298410171
2125,,874.2407753515647
2126,,934.7763534676615
2127,,922.9693674646621
2128,,899.4120236888944
2129,,920.3644688740724
2130,,943.0157609661567
2131,,1000.6349852253973
2132,,961.5756634241075
2133,,897.5291350337386
2134,,900.7852582719759
2135,,879.493043705417
2136,,795.2394802390068
2137,,634.6427100258268
2138,,537.1032073849108
2139,,443.78919174626003
2140,,373.5387038256583
2141,,334.3787557210537
2142,,359.5479609084595
2143,,416.9806671867384
2144,,480.17925539453006
2145,,620.4965144095484
2146,,880.7243326694474
2147,,976.3984029214039
2148,,986.7430734419997
2149,,872.6973205714993
2150,,933.1260243229569
2151,,921.3398833199831
2152,,897.8241295682468
2153,,918.7395836262813
2154,,941.350885310643
2155,,998.8683839702387
2156,,959.8780206282659
2157,,895.9445651157331
2158,,899.1949397328601
2159,,877.940316149561
2160,,709.2122064690972
2161,,565.9884448413817
2162,,479.00055301152474
2163,,395.78104420935944
2164,,333.1301009630223
2165,,298.2063906963553
2166,,320.6528461221708
2167,,371.87260740825263
2168,,428.234510083292
2169,,553.3725538356321
2170,,785.4494938754731
2171,,870.77375172655
2172,,879.9993583361496
2173,,778.2908264516309
2174,,832.1824847339362
2175,,821.6713427770975
2176,,800.6994720142924
2177,,819.3523378369795
2178,,839.5175981858304
2179,,890.812979198221
2180,,856.0405083841695
2181,,799.023234747793
2182,,801.9219909229404
2183,,782.9666461950211
2184,,709.2663679903745
2185,,566.0316685689464
2186,,479.037133598276
2187,,395.8112694413162
2188,,333.1555416321011
2189,,298.2291642916593
2190,,320.67733392115315
2191,,371.9010067871055
2192,,428.2672137399944
2193,,553.4148141056548
2194,,785.5094775292888
2195,,870.8402514718332
2196,,880.066562627807
2197,,778.3502634082602
2198,,832.246037319386
2199,,821.734092641678
2200,,800.7606202871148
2201,,819.4149106024713
2202,,839.5817109433974
2203,,890.8810093106285
2204,,856.1058829727428
2205,,799.0842550087743
2206,,801.9832325577825
2207,,783.0264402373127
2208,,576.3266851952008
2209,,459.9388466510179
2210,,389.24992887277523
2211,,321.623309908745
2212,,270.7113118972057
2213,,242.3312784049553
2214,,260.5719278635257
2215,,302.19461141188515
2216,,347.9959501983677
2217,,449.68680279474165
2218,,638.279345821192
2219,,707.6163457282776
2220,,715.1133448319686
2221,,632.4620022543937
2222,,676.2559478382491
2223,,667.7142849250274
2224,,650.6719263068015
2225,,665.8297933470503
2226,,682.216676633806
2227,,723.9008109944912
2228,,695.6436791268908
2229,,649.3097666335891
2230,,651.6653811060603
2231,,636.2617108165105
2232,,559.5392106333923
2233,,446.54156367508506
2234,,377.91170101174146
2235,,312.2549372959985
2236,,262.8259243577949
2237,,235.2725558500976
2238,,252.98188436406707
2239,,293.39216571205714
2240,,337.85938475443237
2241,,436.5881454592049
2242,,619.6872893425441
2243,,687.0046133400576
2244,,694.2832368505718
2245,,614.0393956895771
2246,,656.5576936826893
2247,,648.264835748579
2248,,631.7188937793233
2249,,646.4352363962092
2250,,662.344795982032
2251,,702.8147381784693
2252,,675.380691367665
2253,,630.3964116387508
2254,,632.683410829213
2255,,617.7284248185401
2256,,738.3275552316277
2257,,589.2240163907795
2258,,498.66500327220024
2259,,412.0290769288246
2260,,346.80611920462036
2261,,310.4486829033185
2262,,333.8166345643143
2263,,387.1391250473489
2264,,445.8148576851768
2265,,576.0902041433592
2266,,817.6946184530545
2267,,906.5217002862598
2268,,916.1260465051532
2269,,810.2420656493233
2270,,866.346142742202
2271,,855.4034859846106
2272,,833.5706552356517
2273,,852.9892787383312
2274,,873.9823852277148
2275,,927.383599860085
2276,,891.1836118574527
2277,,831.8256032587204
2278,,834.8433623165695
2279,,815.1098422165494
2280,,810.5148099296232
2281,,646.8332222831875
2282,,547.4201355236223
2283,,452.3137008853422
2284,,380.7138089291267
2285,,340.8016583335373
2286,,366.454325316845
2287,,424.9902257212019
2288,,489.40276179607554
2289,,632.415299964103
2290,,897.6416951525459
2291,,995.1535174304738
2292,,1005.6968931922827
2293,,889.4604964739842
2294,,951.0499428640023
2295,,939.0374081845648
2296,,915.0699529008912
2297,,936.3871607253122
2298,,959.4327908057676
2299,,1018.0551123229266
2300,,978.3158039529399
2301,,913.154284900452
2302,,916.4670942245176
2303,,894.8042019488903
2304,,809.108347290013
2305,,645.7107915144285
2306,,546.4702133761773
2307,,451.5288141517682
2308,,380.0531673935464
2309,,340.2102751853319
2310,,365.8184278460431
2311,,424.2527526147842
2312,,488.5535155000727
2313,,631.3178881941755
2314,,896.0840437777388
2315,,993.4266566429899
2316,,1003.9517367932654
2317,,887.9170416939189
2318,,949.3996137192978
2319,,937.4079240398858
2320,,913.4820587802437
2321,,934.7622754775211
2322,,957.7679151502539
2323,,1016.288511067768
2324,,976.6181611570983
2325,,911.5697149824466
2326,,914.876775685402
2327,,893.2514743930341
2328,,723.0810735201035
2329,,577.0565263299834
2330,,488.36755900279127
2331,,403.52066661486754
2332,,339.64456453091043
2333,,304.0379101606335
2334,,326.9233130597544
2335,,379.1446928362984
2336,,436.6087701888347
2337,,564.193927620259
2338,,800.8092049837643
2339,,887.8020054481358
2340,,897.2080216874151
2341,,793.5105475740505
2342,,848.4560741302773
2343,,837.7393834970001
2344,,816.3574012262891
2345,,835.3750296882195
2346,,855.9346280254413
2347,,908.2331062957505
2348,,872.7806489130019
2349,,814.6483846145065
2350,,817.6038268754821
2351,,798.2778044384942
2352,,723.1352350413808
2353,,577.099750057548
2354,,488.4041395895424
2355,,403.55089184682424
2356,,339.67000519998925
2357,,304.0606837559374
2358,,326.94780085873674
2359,,379.1730922151513
2360,,436.6414738455371
2361,,564.2361878902818
2362,,800.8691886375802
2363,,887.868505193419
2364,,897.2752259790725
2365,,793.5699845306797
2366,,848.5196267157269
2367,,837.8021333615807
2368,,816.4185494991118
2369,,835.4376024537112
2370,,855.9987407830081
2371,,908.3011364081581
2372,,872.8460235015751
2373,,814.7094048754877
2374,,817.6650685103243
2375,,798.3375984807858
2376,,590.1955522462071
2377,,471.0069281396197
2378,,398.61693486404175
2379,,329.3629323142531
2380,,277.22577546509376
2381,,248.16279786923343
2382,,266.8423948011092
2383,,309.46669683993093
2384,,356.3702103039103
2385,,460.50817657936875
2386,,653.6390569294832
2387,,724.6445994498633
2388,,732.3220081832341
2389,,647.6817233768134
2390,,692.52953723459
2391,,683.7823256449301
2392,,666.3298555187982
2393,,681.8524851982903
2394,,698.6337064734169
2395,,741.3209380920206
2396,,712.3838196557231
2397,,664.9349165003025
2398,,667.347217058602
2399,,651.5728690599835
2400,,573.4080776843986
2401,,457.60964516368676
2402,,387.2787070030079
2403,,319.9945597015066
2404,,269.340387925683
2405,,241.1040753143758
2406,,259.25235130165066
2407,,300.6642511401029
2408,,346.233644859975
2409,,447.409519243832
2410,,635.0470004508354
2411,,704.0328670616435
2412,,711.4919002018373
2413,,629.2591168119967
2414,,672.8312830790302
2415,,664.3328764684816
2416,,647.3768229913201
2417,,662.4579282474491
2418,,678.7618258216429
2419,,720.2348652759987
2420,,692.1208318964973
2421,,646.0215615054643
2422,,648.3652467817548
2423,,633.0395830620132
2424,,752.196422282634
2425,,600.2920978793812
2426,,508.03200926346676
2427,,419.76869933433267
2428,,353.3205827725085
2429,,316.28020236759664
2430,,340.0871015018979
2431,,394.4112104753946
